Date,cumulative_return
2023-12-13,5.376276535314718
2023-12-14,5.413101798549201
2023-12-15,5.469410731573103
2023-12-18,5.587037392174867
2023-12-19,5.544203967198735
2023-12-20,5.381195794243603
2023-12-21,5.476745514748332
2023-12-22,5.45728449814125
2023-12-26,5.505652636918039
2023-12-27,5.524020499605625
2023-12-28,5.5281172345481
2023-12-29,5.522635826735561
2024-01-02,5.3754026463358136
2024-01-03,5.304096901535137
2024-01-04,5.343845500224835
2024-01-05,5.453846548837776
2024-01-08,5.781726205316042
2024-01-09,5.865631651924052
2024-01-10,5.987939776245775
2024-01-11,6.027476676783607
2024-01-12,6.008522144171218
2024-01-16,6.17276427702918
2024-01-17,6.133533732123015
2024-01-18,6.245349486743588
2024-01-19,6.487598145902072
2024-01-22,6.503541598908444
2024-01-23,6.528001114602463
2024-01-24,6.673157091002482
2024-01-25,6.667214207168289
2024-01-26,6.606892831092437
2024-01-29,6.758230571961953
2024-01-30,6.782007345725147
2024-01-31,6.647468066794574
2024-02-01,6.80167496808235
2024-02-02,7.105946741350276
2024-02-05,7.409514722971516
2024-02-06,7.311157630876887
2024-02-07,7.498550906198605
2024-02-08,7.454589199124394
2024-02-09,7.704362224703472
2024-02-12,7.704153123051867
2024-02-13,7.681583932865907
2024-02-14,7.858808910335129
2024-02-15,7.756928310802704
2024-02-16,7.747974257207871
2024-02-20,7.430169094593501
2024-02-21,7.240418118128492
2024-02-22,8.329775989514982
2024-02-23,8.343702045572755
2024-02-26,8.378947564601429
2024-02-27,8.345353097558487
2024-02-28,8.245838781083615
2024-02-29,8.384178314420488
2024-03-01,8.688630172650265
2024-03-04,8.9379681213953
2024-03-05,8.98015326911528
2024-03-06,9.229999426940765
2024-03-07,9.60996655304986
2024-03-08,9.122945589305102
2024-03-11,8.966350338596843
2024-03-12,9.551486497009458
2024-03-13,9.432390781887948
2024-03-14,9.144051889340833
2024-03-15,9.135871524509305
2024-03-18,9.219518595880517
2024-03-19,9.310062874226686
2024-03-20,9.41810224309748
2024-03-21,9.494040656076958
2024-03-22,9.761793009667102
2024-03-25,9.82850787888592
2024-03-26,9.606379778511359
2024-03-27,9.40306932212125
2024-03-28,9.400293901972523
2024-04-01,9.395048802230361
2024-04-02,9.287844429187654
2024-04-03,9.247562374576857
2024-04-04,8.96238909541415
2024-04-05,9.151383750748572
2024-04-08,9.082198503232318
2024-04-09,8.924538631526733
2024-04-10,9.070378440434867
2024-04-11,9.435867152953923
2024-04-12,9.202331460558083
2024-04-15,8.964205922578428
2024-04-16,9.080814568934011
2024-04-17,8.753723849373163
2024-04-18,8.798948156638126
2024-04-19,7.985679995358243
2024-04-22,8.294053809350398
2024-04-23,8.578019909142443
2024-04-24,8.363778279526636
2024-04-25,8.66382874145281
2024-04-26,9.146323518126216
2024-04-29,9.213665200043781
2024-04-30,9.055404726949586
2024-05-01,8.725778919239447
2024-05-02,9.001589276360303
2024-05-03,9.315032606391922
2024-05-06,9.63767129421787
2024-05-07,9.47421595755696
2024-05-08,9.455457774836347
2024-05-09,9.296550200795735
2024-05-10,9.393105181741257
2024-05-13,9.45839869903729
2024-05-14,9.56479767809781
2024-05-15,9.875058443745077
2024-05-16,9.85158423782707
2024-05-17,9.67866231668945
2024-05-20,9.895578843224156
2024-05-21,9.982361504696929
2024-05-22,9.923243977803773
2024-05-23,10.741007894388558
2024-05-24,11.014715995046625
2024-05-28,11.708586704156827
2024-05-29,11.795135376121767
2024-05-30,11.400122293994986
2024-05-31,11.319607328713857
2024-06-03,11.825344271332938
2024-06-04,11.95721816218132
2024-06-05,12.523496033483868
2024-06-06,12.392951469676904
2024-06-07,12.389334236953102
2024-06-10,12.45123923410384
2024-06-11,12.407077313809488
2024-06-12,12.844509574867836
2024-06-13,13.274403528163932
2024-06-14,13.468012813900936
2024-06-17,13.425347136416761
2024-06-18,13.839896228758667
2024-06-20,13.369134428816833
2024-06-21,12.974280640164967
2024-06-24,12.185760949314522
2024-06-25,12.950268765018905
2024-06-26,13.016487664410306
2024-06-27,12.795901711182573
2024-06-28,12.744113771923457
2024-07-01,12.864148219891469
2024-07-02,12.771714967126734
2024-07-03,13.339335285008449
2024-07-05,13.132873874143655
2024-07-08,13.365297040015111
2024-07-09,13.688747662912425
2024-07-10,14.038615340299087
2024-07-11,13.264946307749618
2024-07-12,13.463449071172993
2024-07-15,13.408330654424566
2024-07-16,13.219894381372951
2024-07-17,12.389651902825351
2024-07-18,12.67433677793289
2024-07-19,12.354017628347096
2024-07-22,12.912449132728696
2024-07-23,12.815038591468129
2024-07-24,11.941757025972997
2024-07-25,11.760427195188838
2024-07-26,11.83517747217064
2024-07-29,11.72133541692784
2024-07-30,10.952910597522356
2024-07-31,12.256639383203746
2024-08-01,11.470587165310807
2024-08-02,11.270451876598456
2024-08-05,10.572007864829667
2024-08-06,10.934390619139576
2024-08-07,10.412931724835628
2024-08-08,11.017345927811272
2024-08-09,11.006552216442367
2024-08-12,11.413036173978167
2024-08-13,12.124587123789032
2024-08-14,12.295751396445082
2024-08-15,12.787328968162472
2024-08-16,12.958715265348756
2024-08-19,13.48667783808553
2024-08-20,13.225095898430663
2024-08-21,13.348017320702045
2024-08-22,12.863285883679113
2024-08-23,13.425513562224909
2024-08-26,13.134986374396792
2024-08-27,13.302006987972655
2024-08-28,13.035063603490393
2024-08-29,12.288461910443326
2024-08-30,12.473558517906532
2024-09-03,11.366757322157122
2024-09-04,11.208517653234146
2024-09-05,11.329692944495752
2024-09-06,10.867482462136818
2024-09-09,11.22887995272819
2024-09-10,11.403044910831118
2024-09-11,12.259597609570953
2024-09-12,12.476251393888237
2024-09-13,12.472665063852697
2024-09-16,12.22643385873668
2024-09-17,12.116639367923371
2024-09-18,11.914601377503413
2024-09-19,12.401448983421702
2024-09-20,12.20940476356604
2024-09-23,12.252718863380663
2024-09-24,12.705535555876882
2024-09-25,12.960575026018176
2024-09-26,13.009149645274737
2024-09-27,12.770167746457629
2024-09-30,12.79117113768694
2024-10-01,12.33956563153339
2024-10-02,12.502228020411158
2024-10-03,12.86599414405178
2024-10-04,13.086000542876938
2024-10-07,13.319293273338742
2024-10-08,13.83045684531312
2024-10-09,13.81205283395458
2024-10-10,14.010225981250601
2024-10-11,13.957311549482345
2024-10-14,14.28066208522919
2024-10-15,13.680578894676533
2024-10-16,14.068473635614888
2024-10-17,14.182726752559832
2024-10-18,14.292067847232982
2024-10-21,14.830398861566314
2024-10-22,14.814841046409628
2024-10-23,14.408635340528857
2024-10-24,14.609313897671163
2024-10-25,14.737848427267293
2024-10-28,14.633603054275337
2024-10-29,14.697266972882659
2024-10-30,14.500557077953667
2024-10-31,13.847019722490328
2024-11-01,14.08640239699019
2024-11-04,14.13169297853191
2024-11-05,14.520612037642373
2024-11-06,15.139036159754507
2024-11-07,15.48200831825429
2024-11-08,15.41059166386536
2024-11-11,15.228958145093582
2024-11-12,15.482154859213571
2024-11-13,15.2964917786574
2024-11-14,15.319997376025986
2024-11-15,14.87275014975166
2024-11-18,14.740597387056242
2024-11-19,15.41040897577201
2024-11-20,15.299227927082093
2024-11-21,15.367936286087236
2024-11-22,14.944858459774006
2024-11-25,14.363758491251177
2024-11-26,14.45661049513215
2024-11-27,14.295565737341011
2024-11-29,14.6031118170986
2024-12-02,14.666178794231742
2024-12-03,14.823804385310654
2024-12-04,15.304988568860361
2024-12-05,15.316406644452908
2024-12-06,15.095372219129212
2024-12-09,14.75848286358314
2024-12-10,14.415930639551929
2024-12-11,14.856922799457125
2024-12-12,14.661244676231247
2024-12-13,14.385919737298392
2024-12-16,14.209044945000313
2024-12-17,14.078223115359464
2024-12-18,13.872498652072414
2024-12-19,14.04608112083825
2024-12-20,14.434256457024933
2024-12-23,14.933907918386465
2024-12-24,15.038459359503292
2024-12-26,15.00240275907966
2024-12-27,14.678701708348854
2024-12-30,14.69691090645991
2024-12-31,14.361845077724746
2025-01-02,14.700327989849441
2025-01-03,15.341236675137365
2025-01-06,15.826874728085954
2025-01-07,14.89723287964183
2025-01-08,14.89671648018201
2025-01-10,14.471524172057475
2025-01-13,14.216159898073073
2025-01-14,14.060475008533771
2025-01-15,14.553293458931105
2025-01-16,14.244718187958737
2025-01-17,14.668913866332842
2025-01-21,14.94424585300217
2025-01-22,15.538976133235286
2025-01-23,15.54887024448863
2025-01-24,15.095065342087413
2025-01-27,12.774553852774229
2025-01-28,13.837614689628657
2025-01-29,13.312279419870807
2025-01-30,13.415005134286389
2025-01-31,12.967270553420072
2025-02-03,12.583756616474444
2025-02-04,12.803461604523337
2025-02-05,13.391984493497462
2025-02-06,13.76494925290364
2025-02-07,13.843046426691636
2025-02-10,14.189096505604109
2025-02-11,14.09594076046119
2025-02-12,13.961953893429994
2025-02-13,14.409226040174847
2025-02-14,14.763612864060535
2025-02-18,14.813687117446959
2025-02-19,14.808855934878471
2025-02-20,14.887310449404412
2025-02-21,14.310239627378749
2025-02-24,13.900878527572987
2025-02-25,13.501350406964926
2025-02-26,13.913394134293151
2025-02-27,12.81424667558565
2025-02-28,13.30918431083862
2025-03-03,12.230621579953443
2025-03-04,12.392657325196296
2025-03-05,12.531919377109057
2025-03-06,11.849266604589378
2025-03-07,12.064383226091483
2025-03-10,11.406395000694214
2025-03-11,11.578736266800455
2025-03-12,12.27861814106773
2025-03-13,12.227899255918613
2025-03-14,12.843960929410244
2025-03-17,12.616246365566912
2025-03-18,12.192473171929397
2025-03-19,12.422870009492977
2025-03-20,12.517498245412895
2025-03-21,12.475555955810146
2025-03-24,12.897960765442816
2025-03-25,12.854739088813483
2025-03-26,12.14870941266324
2025-03-27,11.930555972661333
2025-03-28,11.726680479882438
2025-03-31,11.605273202040287
2025-04-01,11.796651985706974
2025-04-02,11.849024753613275
2025-04-03,10.925906909578766
2025-04-04,10.109550816946374
2025-04-07,10.40549876525056
2025-04-08,10.229340040965807
2025-04-09,12.142360988695623
2025-04-10,11.42847692267846
2025-04-11,11.777053656290505
2025-04-14,11.769173933517003
2025-04-15,11.915387950227409
2025-04-16,11.123624427452002
2025-04-17,10.840531691995972
2025-04-21,10.360480813727431
2025-04-22,10.589589355360246
2025-04-23,10.997012921673575
2025-04-24,11.384755944184036
2025-04-25,11.8761853924168
2025-04-28,11.658131379315265
2025-04-29,11.699119240141663
2025-04-30,11.67781319062164
2025-05-01,11.940054569398436
2025-05-02,12.209583213858792
2025-05-05,12.112534809453148
2025-05-06,12.076067087926843
2025-05-07,12.411296712975632
2025-05-08,12.46008925000493
2025-05-09,12.41647221459014
2025-05-12,13.103250745130646
2025-05-13,13.806934722359669
2025-05-14,14.349893607484601
2025-05-15,14.289910548066093
2025-05-16,14.355718066119792
2025-05-19,14.35104905553358
2025-05-20,14.232403229803687
2025-05-21,13.952200709865068
2025-05-22,14.059163360086915
2025-05-23,13.886298888717803
2025-05-27,14.346693975449776
2025-05-28,14.271857486372523
2025-05-29,14.694602234860875
2025-05-30,14.288946459606414
2025-06-02,14.50265055653728
